temperature,vibration,pressure,current,rpm,failure,failure_mode,operating_hours,ambient_temp,humidity,load_percent,recent_maintenance,timestamp,hour,day_of_week,month,is_working_hours,sensor_dropout,equipment_id
79.95237953014451,2.6642245799706776,88.1963439787024,10.221464944007275,1504.988972690678,1,vibration_anomaly,1545.938600521798,24.368253150550423,61.59859606322706,68.80107574528786,1,2024-04-23 05:44:11.019365640,5,1,4,0,0,MOTOR-001
70.25913983074084,0.35973951654233893,93.2274550190546,8.666840222790931,1456.6506307966124,0,normal,15655.362660720997,24.875170006592988,54.39942515106401,88.14080496546231,0,2024-03-28 05:04:49.255978194,5,3,3,0,0,MOTOR-002
67.06594167834899,0.2611273195520324,92.95290667978166,7.456387768554464,1468.2929567240055,0,normal,6577.153655053802,12.500887865705025,74.87766121350153,55.88498401618411,0,2024-02-06 07:55:19.124266422,7,1,2,0,0,COMPRESSOR-001
78.70966931088878,0.44975832628097373,92.27634722000995,12.43217871749655,1443.4537957651526,1,normal_degradation,1977.126140225694,21.58618742146342,39.948533445991664,94.57929337714417,0,2024-05-14 18:50:55.470371268,18,1,5,1,0,PUMP-002
81.40412981287326,0.42654809502738017,102.40270750294398,16.18016217439856,1436.1977112453696,1,electrical_fault,372.67377096147885,20.355027745799042,60.64952602948538,97.20762660387972,0,2024-04-26 17:25:52.489022076,17,4,4,1,0,PUMP-002
71.39109909442831,0.44188655448082315,98.89014976837318,8.673807748447308,1485.0122258710207,0,normal,10102.201406386273,16.868364975103102,31.607907618019777,79.30740348394963,0,2024-02-26 01:25:24.354706380,1,0,2,0,0,PUMP-001
72.8772464256408,0.30278499894622857,95.50387018103173,10.312160595579961,1439.5540539531514,0,normal,408.1663582816408,21.11280002220434,33.9116418452278,83.26021940881176,0,2024-01-03 05:38:30.482171742,5,2,1,0,0,COMPRESSOR-001
65.57940957158385,0.2279885108097985,99.59603984750571,6.444836914737228,1475.2387979744838,0,normal,12381.132464678141,19.613132689869936,54.38078196951339,64.37810449998013,0,2024-03-09 17:48:03.285911172,17,5,3,0,0,MOTOR-002
69.52372183161303,0.23930726933869087,93.43463463511011,11.456610866499293,1472.9310940620962,0,normal,9316.423199011486,17.574014399534363,57.48698902631838,91.22406678142673,0,2024-02-21 14:45:19.714231944,14,2,2,1,0,MOTOR-002
70.2648235235859,0.44785259764113594,95.69885055627178,8.124577161042145,1459.1496115007824,1,normal_degradation,674.4539995758,19.557856852524086,50.521156072622965,74.41514925292019,0,2024-05-12 04:02:01.836738642,4,6,5,0,0,MOTOR-001
88.49780186935533,0.8505351742558132,96.53856528545597,16.347160535368086,1278.973428321094,1,electrical_fault,1324.184477483398,11.956420920730487,44.3799238477637,73.23952801052783,0,2024-05-01 22:13:47.809911240,22,2,5,0,1,COMPRESSOR-001
71.40282744101715,0.3536734754930801,95.85212964122185,6.855181458830552,1436.7041195721215,0,normal,11382.672775413068,26.874619890980686,52.743558456948364,55.77537332286055,0,2024-03-04 03:50:23.813512470,3,0,3,0,0,PUMP-001
81.60592851694689,2.40133275864122,85.76228809818217,7.872312429214322,1480.6252042591198,1,vibration_anomaly,1744.765178132289,20.27412739308587,67.5236452811605,51.72362586247247,0,2024-04-24 03:24:20.300316156,3,2,4,0,0,PUMP-002
75.00851567720285,1.9648571926569909,87.95980927252538,7.070255598036956,1496.146119047091,1,vibration_anomaly,1163.4591604056845,23.642819170879065,48.83494843290576,52.60695467986395,0,2024-04-21 15:00:55.679106306,15,6,4,0,0,MOTOR-001
80.41490639891455,0.3312802625946569,96.03029865293365,11.165335924800148,1461.8031949103308,0,normal,12637.035287477205,28.34094423694874,37.993970987546064,87.769488194823,1,2024-03-11 03:03:40.536961518,3,0,3,0,0,COMPRESSOR-001
74.73089233249893,0.47647368008662794,96.23512351714683,7.662933221479215,1440.6360651747434,1,normal_degradation,786.8605781479931,30.08210094467441,72.47533063167633,67.85287956111569,0,2024-05-12 09:03:45.244357158,9,6,5,0,0,COMPRESSOR-001
63.32817451187481,0.39897648882476255,96.25431058326001,7.687767679353286,1418.796358778814,0,normal,4586.788153262825,20.367960008439127,52.3131363033462,77.57620151647976,0,2024-01-26 02:30:48.946173900,2,4,1,0,0,MOTOR-001
65.24530984798602,0.22737955499571563,99.88062098909414,5.008797536169151,1474.6370082962972,0,normal,4955.2456498888905,24.964347544969133,58.79995199854367,53.30551863528815,0,2024-01-28 02:26:41.822620938,2,6,1,0,0,MOTOR-001
69.42813520849458,0.5304197565847475,82.06306108468985,6.505265856707686,1430.5736319952086,1,pressure_leak,445.8225213817159,22.71962351627861,49.6092895770015,66.78956906419596,0,2024-05-04 04:19:24.428565372,4,5,5,0,0,COMPRESSOR-001
75.70617674693453,0.37290563256585046,98.70008169335665,10.368565561820638,1442.2391536539071,1,electrical_fault,224.28028249819278,27.056598866736376,53.212783096819905,63.131731178875064,0,2024-04-25 21:36:22.990629954,21,3,4,0,0,MOTOR-002
73.77618680182714,0.4651610896657444,92.3501551658319,9.202563390901297,1471.9504297853505,0,normal,15735.04023244721,23.837288767771884,43.863946785884565,100.0,0,2024-03-28 15:19:40.672611150,15,3,3,1,0,PUMP-002
70.52793884978287,0.21302951333789139,93.10542315699261,7.507658854960062,1474.5901280422938,0,normal,14270.071569004358,22.874612060833247,41.087874205503226,71.26944973541382,0,2024-03-20 11:38:12.230447574,11,2,3,1,0,MOTOR-001
74.27077974670998,0.37047773371459697,97.08873351815302,8.280727941715423,1462.0457111527817,0,normal,15157.81853050022,30.82479409651109,63.46461586402422,70.7963048044593,0,2024-03-25 09:14:20.579843730,9,0,3,1,0,MOTOR-001
93.29061953880826,1.3745264708883294,91.1035658442748,12.364269809041076,1391.677176131176,1,bearing_wear,1673.012981361851,17.18286068937983,40.68658281149128,84.8074849135682,0,2024-04-06 03:07:24.365916822,3,5,4,0,0,PUMP-001
80.56434353047791,0.15477926966419936,89.63056169294849,10.187929317485509,1476.7214445826328,0,normal,4311.258281854873,25.40417357356368,49.08626172133594,100.0,0,2024-01-24 15:42:01.963812137,15,2,1,1,0,PUMP-001
77.49977012558786,1.1736098865424265,58.452994949021154,6.242302380304877,1381.4087053079702,1,pressure_leak,2156.533428916341,21.128126944182586,57.714246639494796,72.97851606039191,0,2024-05-10 04:21:47.864572998,4,4,5,0,0,PUMP-001
96.85907905815705,0.6176425710574939,98.19500826549063,24.14818829810049,1381.8228006799657,1,electrical_fault,1138.455333649151,20.105587267384752,47.68553085101487,97.24914065655,0,2024-04-30 21:37:17.132917254,21,1,4,0,0,MOTOR-002
72.16901748898007,0.8593111721796817,90.45319777414896,8.10622935317399,1499.6326008743215,1,vibration_anomaly,168.86816769634916,21.791151951942087,34.983418084166345,73.5105197845249,0,2024-04-17 07:25:01.284436602,7,2,4,0,0,MOTOR-001
70.56745820899921,0.24527520034230715,92.29146411758691,7.124861123618469,1425.83678306922,0,normal,12997.832664143687,29.384996917425294,35.88588700837519,65.58560935345386,0,2024-03-13 03:37:38.729276550,3,2,3,0,0,COMPRESSOR-001
64.86346178900484,0.2778215600439289,88.07707867951589,5.707098148553644,1451.3017245888393,0,normal,8138.62431814508,24.62948275167465,55.844031479698515,57.05111106288639,0,2024-02-15 03:41:14.091236466,3,3,2,0,0,PUMP-002
63.6500467707198,0.2934155384781579,98.69484415861498,7.790394897604025,1415.9235706910317,0,normal,1214.1466249113284,18.322057058501844,51.51930990062352,67.18103532340841,0,2024-01-07 17:10:11.128057026,17,6,1,0,0,MOTOR-001
89.85526891089921,2.7266699711809403,86.79928495096038,12.34930676355376,1505.4429905337029,1,vibration_anomaly,1849.327929885597,23.547017994484136,52.59992844812773,73.76910060723613,0,2024-04-24 14:16:56.584308930,14,2,4,1,0,PUMP-001
79.93041154286007,0.41252284208380274,88.44530259715529,13.451300085230153,1428.4818783699188,1,normal_degradation,3164.155734192114,21.58048631658463,51.35444731456809,100.0,0,2024-05-17 03:18:21.132045720,3,4,5,0,0,MOTOR-002
69.16056603418455,0.5218666515928029,91.0046285716827,8.024386342300092,1464.7012781170295,1,bearing_wear,275.55770918559386,19.700031832942734,43.339335262813236,71.9391427761479,0,2024-04-01 04:41:19.088159448,4,0,4,0,0,MOTOR-002
63.95885285007015,0.3857455104074369,92.5803728213705,5.484324906190798,1409.6947247433136,0,normal,4611.162599765666,29.615926266888955,37.17535715944956,65.39706475938478,0,2024-01-26 05:42:15.902998967,5,4,1,0,0,MOTOR-001
75.62105745793453,1.4402247840730515,89.294660282689,9.752361004180331,1449.3476564031025,1,vibration_anomaly,1043.4440831461245,24.08329834099466,65.03099116368101,75.50843403097905,0,2024-04-21 02:16:20.863235808,2,6,4,0,0,MOTOR-001
71.97014204620812,0.3708958253967593,97.02465715523674,7.843932438213781,1484.8078889328342,0,normal,5101.794753696924,21.19146101959189,42.2791278919949,74.93318045419988,0,2024-01-28 21:28:42.292927572,21,6,1,0,0,PUMP-001
110.8330086841086,0.9776468759543446,111.57953045586287,13.00488165459526,1652.5721537588684,1,overheating,1022.0601676088961,20.917191933708903,42.72030005148309,91.38978805462166,1,2024-04-14 02:05:34.291244004,2,6,4,0,0,MOTOR-002
73.03525660909555,1.0960766184822395,89.44175582047761,7.65848636649418,1471.1122417462147,1,vibration_anomaly,578.1451287188261,23.21399936887118,58.550837666037324,57.645349561366714,0,2024-04-19 02:02:38.663392746,2,4,4,0,0,MOTOR-002
84.83311844646545,1.3828107266759713,93.45374694986928,11.375665024540737,1408.9936400684353,1,bearing_wear,1660.6918715478419,15.285305278552482,41.591133291836464,71.29300361057616,0,2024-04-06 02:04:17.153069886,2,5,4,0,0,MOTOR-001
80.08958620365905,0.7491096710108676,93.83093967673327,10.581518389644868,1442.2340845049305,1,bearing_wear,842.2138377325571,22.33296075799778,23.76482085263392,79.05167723643282,0,2024-04-03 04:40:25.154127804,4,2,4,0,0,MOTOR-002
71.07378369044882,0.22005202413398967,95.27062645718425,9.741622766290458,1415.082125471404,0,normal,1202.4128728198104,24.041621103915382,79.84066231749964,87.85638493558852,0,2024-01-07 15:09:50.594387970,15,6,1,0,0,PUMP-002
68.91590750077465,0.5065367634220065,91.44492229849078,7.1938293259422545,1438.0373008360498,1,pressure_leak,166.44159579554895,29.87800736310968,44.07920668326116,70.13178453054249,1,2024-05-03 06:10:57.828702756,6,4,5,0,0,MOTOR-002
64.71775349596977,0.21953840921754542,98.84038776876758,7.082111286786499,1457.6346710396667,0,normal,12306.674225338604,23.30692284787351,48.98048046799472,72.79669093694237,0,2024-03-09 08:03:32.348473764,8,5,3,0,0,MOTOR-001
74.32178119146512,0.20184496705880775,94.77278917186997,11.063904890871175,1462.0726365581202,0,normal,14046.75622155217,21.97043980403523,34.6485674216365,94.00197853517022,0,2024-03-19 05:33:36.919731624,5,1,3,0,0,MOTOR-001
77.30860905783301,1.3291645093350728,85.30160920477955,7.91382021275896,1460.820426668321,1,vibration_anomaly,711.5378505913199,31.524605220712235,70.70808769885294,68.79074493194396,0,2024-04-19 16:24:21.637978200,16,4,4,1,0,MOTOR-001
87.46932833980368,0.6161635651908068,99.91413510273361,18.19613734458018,1349.9577783675156,1,electrical_fault,882.1120432994691,18.916263801329674,49.1530357903497,74.3004150549264,0,2024-04-29 11:56:01.897666206,11,0,4,1,0,PUMP-002
68.24769546308505,0.33212481511747494,90.44029460662016,6.623234966189841,1443.3053526275926,0,normal,9427.489698689906,27.23348359882671,35.8403138018027,69.40390842620363,0,2024-02-22 06:43:58.262209038,6,3,2,0,0,MOTOR-001
70.56657405329365,0.32042233421614075,92.0290910669633,7.715365328855729,1456.650483903965,0,normal,13116.780298283704,19.17686125433959,29.765809016810103,75.83050833960193,0,2024-03-13 19:44:26.044624170,19,2,3,0,0,COMPRESSOR-001
85.72677677574929,0.5838199148672175,97.82827309291879,12.469290492587243,1402.210061578998,1,electrical_fault,703.6703043181119,24.53258897501302,20.0,78.21209466790592,0,2024-04-28 13:04:30.167715576,13,6,4,0,0,COMPRESSOR-001
81.2881717522104,0.48287522534377625,82.62229958865576,8.487629855647942,1449.7224758995862,1,pressure_leak,539.5577988307898,25.155641170271053,42.07650505228374,100.0,0,2024-05-04 11:41:47.242623750,11,5,5,0,0,COMPRESSOR-001
69.90496042766688,0.34930097919382397,95.03509650669277,10.817523973568864,1437.886860432231,0,normal,8847.567092684558,21.461327351690443,52.63476420263358,92.45962431262738,0,2024-02-19 02:18:33.385946142,2,0,2,0,0,PUMP-001
91.25942141103835,0.684353381482059,108.91920578397604,9.463604431824473,1567.8808030731727,1,overheating,736.6506464792853,23.121785140413053,65.78057399789216,59.24936624593496,0,2024-04-12 11:46:41.135854398,11,4,4,1,0,PUMP-002
68.55590656660034,0.31456925236471833,91.73329227951082,9.59978991243434,1458.8034019206787,0,normal,5672.581876583333,16.10798521400119,51.27032797274012,92.470696892777,0,2024-02-01 03:00:26.156212920,3,3,2,0,0,PUMP-001
70.12952726409637,0.3228224852233932,97.64093857460111,10.775137775840053,1426.509027258966,0,normal,3801.4627730230495,27.664400151667888,62.23396485045566,95.84132730871343,0,2024-01-21 21:23:35.612114154,21,6,1,0,0,MOTOR-001
72.33343413437079,0.3992417933885741,95.0329650838243,8.449220747975433,1452.559169965148,0,normal,15114.585218352835,32.544222690289864,32.52659839967078,72.91057497092297,1,2024-03-25 03:12:57.659082474,3,0,3,0,0,PUMP-002
72.1139309097759,0.8651817721682469,69.33256646740763,3.6928737308009993,1386.0188794323785,1,pressure_leak,1668.9520781715248,19.345930357429165,44.86978142086894,50.30880432732377,0,2024-05-08 11:42:45.548850918,11,2,5,1,0,COMPRESSOR-001
67.7118915692998,0.3638706472824225,94.14511096814329,8.019124769865353,1445.0716978565554,0,normal,6868.39619722464,21.998175304614687,38.021187250486605,70.60849217276996,0,2024-02-07 22:14:24.145466418,22,2,2,0,0,MOTOR-002
72.80221410795383,0.16166985927829297,91.85026944378413,8.120889231619843,1472.7805655334505,0,normal,1782.295661341656,27.156138920545015,46.825419424029974,76.2507036740273,0,2024-01-10 18:56:21.095359098,18,2,1,1,0,PUMP-001
76.25221012508871,0.39949941929847865,94.5714035501517,11.354883355899446,1458.322548274459,0,normal,7757.176632249265,28.056322958545202,48.65169758304887,94.92433008316645,0,2024-02-12 23:46:29.429988096,23,0,2,0,0,PUMP-002
59.21695799166856,0.27806609071217064,96.39184511585489,5.112940196351552,1464.6816647498306,0,normal,13417.700134367851,28.91103992334419,57.67392211912543,57.11101402480953,0,2024-03-15 12:28:35.967319404,12,4,3,1,0,PUMP-002
73.23156872722095,2.297014966904134,88.08681958927541,6.906220683660709,1517.6807520248792,1,vibration_anomaly,1297.3186367038609,27.695927762330427,68.81496462812055,47.45388923364285,0,2024-04-22 04:37:49.771152894,4,0,4,0,0,COMPRESSOR-001
93.00577950158379,0.7619896796448529,94.11209757128705,21.12971272857327,1325.7683687794363,1,electrical_fault,1402.344408565232,28.518136393519846,66.15675509295852,71.35894957695557,0,2024-05-02 09:06:58.104687804,9,3,5,1,0,MOTOR-001
87.05036868012519,0.5724479592254973,99.897195585218,11.259346987212732,1580.4120744450686,1,overheating,495.94685289636715,20.97769724867326,56.98055700556695,76.30196251684843,1,2024-04-11 04:34:22.135222032,4,3,4,0,0,MOTOR-002
69.55613084313502,0.3458751731246211,100.28771627441905,6.786269307525789,1407.7520359351072,0,normal,1224.846579978418,30.147344338354195,44.059762179061046,70.14305055706316,0,2024-01-07 18:26:28.170956142,18,6,1,0,0,PUMP-002
58.3776818749431,0.22536026242839002,96.6152235762118,5.633818283487531,1478.5341921180814,0,normal,3502.7443069290925,18.87756382875278,76.1416664345505,62.02881613552784,0,2024-01-20 05:57:35.193794394,5,5,1,0,0,MOTOR-002
65.16342447383181,0.36999033409763055,95.72802558311491,7.4676884745416885,1434.0065327564132,0,normal,9618.468245849137,12.917855062087673,49.182871530090615,87.79914795912512,1,2024-02-23 09:32:13.813152288,9,4,2,1,0,MOTOR-002
70.72621977959344,0.3828307107553041,93.34934110668793,8.028983297723029,1443.1542996726614,0,normal,14367.852805479399,22.190334016019758,45.730523538573955,79.3472394521277,0,2024-03-20 23:30:21.968985300,23,2,3,0,0,PUMP-001
65.1369227014475,0.4198465482695669,92.23775738390205,7.513328213855297,1464.3364082716262,0,normal,10722.506462033278,21.625363602392216,58.447372388821364,77.49460271116492,1,2024-02-29 13:31:39.495627114,13,3,2,1,0,COMPRESSOR-001
66.21683577745924,0.3638741383439186,94.53562220090146,7.892664405010987,1437.404493646321,0,normal,14513.647152626032,14.33843953941334,48.00123582422748,87.11103495257383,0,2024-03-21 20:18:12.746817546,20,3,3,0,0,COMPRESSOR-001
73.04221460882019,0.3181236625228251,94.58457078833857,10.564137220927979,1459.6982758750394,1,normal_degradation,4.547796031671384,24.161822771688556,59.1375884094861,85.80714576164102,0,2024-05-10 18:44:23.941942818,18,4,5,1,0,PUMP-002
64.81063419398987,0.5045890394917342,93.49099290498937,7.9188927284148605,1470.7426635401405,0,normal,15649.88136967429,21.703151380828455,57.2884051329656,72.6124814958293,0,2024-03-28 04:36:19.712885856,4,3,3,0,0,MOTOR-002
65.52575954716036,0.3026103631687745,96.12622446505539,5.674055875947567,1449.5410987475866,0,normal,15885.055450077134,30.140146974320032,66.97143331723323,59.09921215594545,0,2024-03-29 11:26:43.996415226,11,4,3,1,0,PUMP-001
72.1231145428474,0.24864633017649432,94.37133020225316,9.22591931685985,1413.4082352145324,0,normal,7971.100669413058,20.8927168885148,69.48336099755994,74.25215989788407,0,2024-02-14 04:33:08.706507774,4,2,2,0,0,PUMP-001
65.11941433915689,0.19121215904199443,97.05358939023633,7.423557777355716,1457.7941371427858,0,normal,6034.0169586057555,18.88024787669979,60.70456186354486,77.60852113902973,0,2024-02-03 05:04:25.516704990,5,5,2,0,0,PUMP-002
75.83666624406837,0.4020710616977595,98.25716996196346,11.369637429488458,1420.601232912536,0,normal,7742.755438737572,23.27671131187763,43.1094934903824,91.61810042679953,1,2024-02-12 21:28:24.908147856,21,0,2,0,0,PUMP-002
65.70347625382684,0.44697181923219426,92.30612358664429,8.233003440163214,1473.1111232980402,0,normal,13298.628700393536,22.241833795217385,54.52562575188528,84.86374163992687,1,2024-03-14 20:56:16.136442018,20,3,3,0,0,PUMP-002
66.74249944245499,0.36840997665881414,89.70480829224105,7.9748568449686825,1428.9461633309024,0,normal,9445.286285170014,23.31352698933275,38.121738293300815,90.18341964206175,0,2024-02-22 08:49:29.486156574,8,3,2,1,0,COMPRESSOR-001
83.64126047741881,2.3690454453872682,84.87631694193155,12.299053069098798,1498.6388962189574,1,vibration_anomaly,1705.4309046500875,22.856168996960843,39.67076296690698,80.18985185471763,0,2024-04-23 23:14:30.035111184,23,1,4,0,0,COMPRESSOR-001
94.08665747905316,0.6914463463778625,99.66884257379436,29.688129635825128,1324.3708243632395,1,electrical_fault,1287.959308887454,21.667723869643737,47.714345687483025,93.12521868917348,0,2024-05-01 17:22:04.580054952,17,2,5,1,0,MOTOR-002
68.01029545446862,0.17946317035738166,92.72085359205988,10.177254036406428,1472.150481401427,0,normal,1689.5972787409698,15.865818529825244,36.329957495195224,81.61377237258674,0,2024-01-10 06:51:55.675792698,6,2,1,0,0,MOTOR-002
61.74142423153922,0.4851613305697318,93.79772184489768,3.5516009777742417,1445.0799270268365,1,bearing_wear,254.0355992771926,20.46961284440558,42.05498965291213,40.0,0,2024-04-01 02:25:08.188106010,2,0,4,0,0,COMPRESSOR-001
60.238935844451596,0.4079661998898306,94.99280209052259,5.131700186857993,1491.2355437697643,0,normal,15790.013017308867,17.4778188226946,44.334479228749,62.88418398190239,0,2024-03-28 22:32:42.275217384,22,3,3,0,0,MOTOR-002
73.53827977697078,0.8916460533179488,91.2465351060617,9.322458099181262,1451.1750403268827,1,vibration_anomaly,193.48385642487338,16.10213606496812,55.90030722546922,80.91738749144234,0,2024-04-17 09:36:46.304365482,9,2,4,1,0,MOTOR-001
79.92683176670091,1.5023059865401005,95.62937092426226,7.972295848782399,1348.125679194007,1,bearing_wear,2006.0324608913154,23.272547363032828,67.3602132893659,51.826033999424965,1,2024-04-07 06:25:32.263974732,6,6,4,0,0,PUMP-002
82.21026824676076,0.9075185086681861,58.178473598569795,5.905468649979595,1374.754750421373,1,pressure_leak,1921.3676538741825,30.008521158041667,46.61110661649132,77.34478625033651,0,2024-05-09 08:28:16.938087078,8,3,5,1,0,PUMP-001
71.82069016606614,0.4987144263485521,94.97919757331228,9.532967777595893,1469.6765483541017,0,normal,2662.2544844429476,17.660595318660352,60.9160780788877,79.91637771549603,1,2024-01-15 17:26:22.851628674,17,0,1,1,0,PUMP-002
131.03164910404794,1.2849114218427704,110.42007653296521,13.783430547484937,1711.5049954203832,1,overheating,1425.928113355219,26.031358097495982,40.45807255269891,68.96292894606549,0,2024-04-16 08:42:56.968589724,8,1,4,1,0,MOTOR-002
68.8426234198755,0.23012969561902027,95.44379927569976,8.09395232608775,1419.276585094886,0,normal,5417.654729501442,13.271224618973209,43.545807072646234,65.62368148104633,0,2024-01-30 15:56:10.311149310,15,1,1,1,0,MOTOR-002
73.61312475597332,0.33432976408369414,93.75159672062854,10.861896043591903,1455.4213560711396,0,normal,5631.668335463139,20.226892184564242,54.42545287580602,100.0,0,2024-01-31 20:53:29.445616884,20,2,1,0,0,PUMP-002
67.62142828710539,0.27429972589074214,97.35700798318148,8.620690879413944,1422.2465444612321,0,normal,13749.2135145192,28.31147341739869,63.413810668921926,72.43501700559362,0,2024-03-17 11:01:00.808631820,11,6,3,0,0,MOTOR-001
67.79194365373793,0.36262096003917527,95.61813897054469,9.787906196065682,1496.247574884932,0,normal,5985.291178134567,18.360164118079542,59.08097542766985,99.9177719377779,0,2024-02-02 22:31:39.451351206,22,4,2,0,0,MOTOR-001
68.69260414374504,0.36687587660411947,93.80461567629817,8.2032119958026,1471.7101987173132,0,normal,3412.4031499791477,17.25372519422736,41.14583034275843,100.0,0,2024-01-19 18:48:36.775625220,18,4,1,1,0,COMPRESSOR-001
73.10572563138265,0.33085007861009275,97.06099827747109,8.241819003299952,1444.819902817142,0,normal,15193.694785785125,24.912368440944487,39.2877662717667,69.70051589962667,0,2024-03-25 14:12:38.982312162,14,0,3,1,0,PUMP-001
74.03049684731326,0.4422502655983375,98.59359741981312,17.213622202731464,1476.3587902761324,1,electrical_fault,154.6972927036375,19.666953688095287,38.42662803921945,79.05816049212908,0,2024-04-25 11:20:16.099070346,11,3,4,1,0,MOTOR-002
69.86052029165306,0.22786185159576317,96.4711050261753,7.95018922739175,1419.0452863864264,0,normal,13668.81808357809,35.04598043667305,60.2962812467883,72.98228940377159,1,2024-03-16 23:48:33.931502562,23,5,3,0,0,MOTOR-002
66.34238251351495,0.3272631362593145,91.61742938326066,6.955205811635391,1454.5517063424734,0,normal,3206.141688038507,21.752354276541585,69.00395498379794,68.0103545690068,0,2024-01-18 15:51:24.172834680,15,3,1,1,0,MOTOR-001
68.20715207413194,0.35911367667033195,90.83108377759527,9.34462725672611,1471.3378072282123,0,normal,15720.507620724247,20.562277328122754,45.55878724531498,88.81054391561122,0,2024-03-28 13:21:13.590331356,13,3,3,1,0,MOTOR-002
61.77152388262939,0.24919309132226283,97.07955713292824,5.481431742991163,1465.7481768160244,0,normal,12290.132658336272,24.533675664568747,30.500283481875446,62.08026632904433,1,2024-03-09 05:47:31.817834496,5,5,3,0,0,PUMP-002
72.05033095400842,0.12746724465339038,91.74575003541172,9.78410853913155,1424.1554033336351,0,normal,5544.547030613936,15.24768591469255,48.86999779257844,93.15512614542442,0,2024-01-31 09:02:38.994878166,9,2,1,1,0,PUMP-001
74.30679423972079,0.5809317382433774,89.33072414036279,9.403552698764768,1416.821778958374,1,normal_degradation,2879.0556355128915,19.88001021954059,44.10931950415706,70.55059389002112,0,2024-05-16 12:51:23.278742442,12,3,5,1,0,PUMP-001
69.23593317237864,0.29243930593890954,95.09627806915107,8.818967025689862,1425.6248877991068,0,normal,15384.581827929278,23.308281733749435,56.65430834661859,68.56728335764868,0,2024-03-26 16:29:34.978930602,16,1,3,1,0,MOTOR-001
67.99767371553716,0.2557913845960575,90.77906690356079,8.744536304752684,1446.5181979148497,0,normal,15459.348980179362,12.697997233202672,80.0,74.32082186855534,0,2024-03-27 03:10:45.065163036,3,2,3,0,0,PUMP-001
61.85769065951387,0.40144744418750133,93.64809991242157,5.497109997225401,1426.4778359532309,0,normal,11993.141043868398,26.399097625511676,23.347040853570316,54.835654869979564,0,2024-03-07 13:15:54.452638686,13,3,3,1,0,PUMP-002
